ID	COMPOUND_ID	CREATED_ON	DATATYPE_ID	DATATYPE	TEXT
3877	69381	2014-10-17	69381	General	Suggested Classification:  ISA:organic heterotricyclic compound(CHEBI:26979); ISA:alkaloid(CHEBI:22315); ISA:tropane alkaloid(CHEBI:37332); ISA:furopyran(CHEBI:74927); ISA:pyrrolizines(CHEBI:38522); ISA:azepanes(CHEBI:46986); ISA:piperidines(CHEBI:26151); ISA:pyrans(CHEBI:26407); ISA:butenolide(CHEBI:50523); ISA:oxanes(CHEBI:46942); ISA:N-alkylpyrrolidine(CHEBI:46775); ISA:enol ether(CHEBI:47985); ISA:enone(CHEBI:51689); ISA:enoate ester(CHEBI:51702); ISA:oxolanes(CHEBI:26912); ISA:furans(CHEBI:24129); ISA:ester(CHEBI:35701); ISA:lactone(CHEBI:25000); ISA:tertiary amine(CHEBI:32876); ISA:acetal(CHEBI:59769); ISA:monocarboxylic acid(CHEBI:25384); ISA:carbonyl compound(CHEBI:36586);
3878	70280	2014-10-17	70280	General	Suggested Classification:  ISA:pyrroles(CHEBI:26455); ISA:tertiary alcohol(CHEBI:26878); ISA:secondary alcohol(CHEBI:35681); ISA:alcohol(CHEBI:30879); ISA:organochlorine compound(CHEBI:36683); ISA:nitro compound(CHEBI:35715); ISA:organic acid(CHEBI:64709); ISA:polyol(CHEBI:26191); ISA:nitrogen molecular entity(CHEBI:51143); ISA:organooxygen compound(CHEBI:36963); ISA:dipolar compound(CHEBI:51151); ISA:organonitrogen compound(CHEBI:35352); ISA:organic salt(CHEBI:24868); ISA:organic cation(CHEBI:25697);
3879	69387	2014-10-17	69387	General	Suggested Classification:  ISA:organic heterotricyclic compound(CHEBI:26979); ISA:alkaloid(CHEBI:22315); ISA:azepanes(CHEBI:46986); ISA:gamma-lactone(CHEBI:37581); ISA:butenolide(CHEBI:50523); ISA:N-alkylpyrrolidine(CHEBI:46775); ISA:monosaccharide(CHEBI:35381); ISA:dicarboxylic acid(CHEBI:35692); ISA:ester(CHEBI:35701); ISA:enol ether(CHEBI:47985); ISA:enone(CHEBI:51689); ISA:enoate ester(CHEBI:51702); ISA:oxolanes(CHEBI:26912); ISA:tertiary amine(CHEBI:32876); ISA:ether(CHEBI:25698); ISA:carbonyl compound(CHEBI:36586);
3880	69388	2014-10-17	69388	General	Suggested Classification:  ISA:organic heterotricyclic compound(CHEBI:26979); ISA:alkaloid(CHEBI:22315); ISA:furofuran(CHEBI:47790); ISA:azepanes(CHEBI:46986); ISA:butenolide(CHEBI:50523); ISA:N-alkylpyrrolidine(CHEBI:46775); ISA:monosaccharide(CHEBI:35381); ISA:gamma-lactone(CHEBI:37581); ISA:dicarboxylic acid(CHEBI:35692); ISA:enol ether(CHEBI:47985); ISA:enone(CHEBI:51689); ISA:enoate ester(CHEBI:51702); ISA:oxolanes(CHEBI:26912); ISA:ester(CHEBI:35701); ISA:tertiary amine(CHEBI:32876); ISA:acetal(CHEBI:59769); ISA:carbonyl compound(CHEBI:36586);
3881	69383	2014-10-17	69383	General	Suggested Classification:  ISA:alkaloid(CHEBI:22315); ISA:ferriheme a(CHEBI:36183); ISA:indoles(CHEBI:24828); ISA:azepanes(CHEBI:46986); ISA:gamma-lactone(CHEBI:37581); ISA:dicarboxylic acid(CHEBI:35692); ISA:N-alkylpyrrolidine(CHEBI:46775); ISA:oxolanes(CHEBI:26912); ISA:tertiary amine(CHEBI:32876); ISA:carboxylic ester(CHEBI:33308); ISA:ether(CHEBI:25698); ISA:carbonyl compound(CHEBI:36586);
3882	69384	2014-10-17	69384	General	Suggested Classification:  ISA:sesquiterpenoid(CHEBI:26658); ISA:gamma-lactone(CHEBI:37581); ISA:dicarboxylic acid(CHEBI:35692); ISA:oxolanes(CHEBI:26912); ISA:carboxylic ester(CHEBI:33308); ISA:ether(CHEBI:25698); ISA:carbonyl compound(CHEBI:36586);
3883	69386	2014-10-17	69386	General	Suggested Classification:  ISA:alkaloid(CHEBI:22315); ISA:ferriheme a(CHEBI:36183); ISA:indoles(CHEBI:24828); ISA:azepanes(CHEBI:46986); ISA:gamma-lactone(CHEBI:37581); ISA:dicarboxylic acid(CHEBI:35692); ISA:N-alkylpyrrolidine(CHEBI:46775); ISA:oxolanes(CHEBI:26912); ISA:tertiary amine(CHEBI:32876); ISA:carboxylic ester(CHEBI:33308); ISA:ether(CHEBI:25698); ISA:carbonyl compound(CHEBI:36586);
3888	70261	2014-10-17	70261	General	Suggested Classification:  ISA:extended flavonoid(CHEBI:71037); ISA:diarylheptanoid(CHEBI:78802); ISA:neoflavonoid(CHEBI:71971); ISA:flavonoids(CHEBI:72544); ISA:ether(CHEBI:25698); ISA:hydroxyflavonoid(CHEBI:71968); ISA:coumarins(CHEBI:23403); ISA:chromenes(CHEBI:23232); ISA:hydroxycoumarin(CHEBI:37912); ISA:phenols(CHEBI:33853); ISA:methoxybenzene(CHEBI:51683); ISA:resorcinols(CHEBI:33572); ISA:aromatic ether(CHEBI:35618); ISA:lactone(CHEBI:25000); ISA:secondary alcohol(CHEBI:35681); ISA:polyol(CHEBI:26191); ISA:carboxylic ester(CHEBI:33308); ISA:monocarboxylic acid(CHEBI:25384); ISA:aromatic alcohol(CHEBI:33854); ISA:carbonyl compound(CHEBI:36586);
3889	70260	2014-10-17	70260	General	Suggested Classification:  ISA:extended flavonoid(CHEBI:71037); ISA:diarylheptanoid(CHEBI:78802); ISA:neoflavonoid(CHEBI:71971); ISA:flavonoids(CHEBI:72544); ISA:ether(CHEBI:25698); ISA:hydroxyflavonoid(CHEBI:71968); ISA:coumarins(CHEBI:23403); ISA:chromenes(CHEBI:23232); ISA:hydroxycoumarin(CHEBI:37912); ISA:phenols(CHEBI:33853); ISA:methoxybenzene(CHEBI:51683); ISA:resorcinols(CHEBI:33572); ISA:aromatic ether(CHEBI:35618); ISA:lactone(CHEBI:25000); ISA:secondary alcohol(CHEBI:35681); ISA:polyol(CHEBI:26191); ISA:carboxylic ester(CHEBI:33308); ISA:monocarboxylic acid(CHEBI:25384); ISA:aromatic alcohol(CHEBI:33854); ISA:carbonyl compound(CHEBI:36586);
3891	70279	2014-10-17	70279	General	Suggested Classification:  ISA:pyrroles(CHEBI:26455); ISA:secondary alcohol(CHEBI:35681); ISA:organic acid(CHEBI:64709); ISA:nitro compound(CHEBI:35715); ISA:dipolar compound(CHEBI:51151); ISA:nitrogen molecular entity(CHEBI:51143); ISA:organooxygen compound(CHEBI:36963); ISA:organonitrogen compound(CHEBI:35352); ISA:organic salt(CHEBI:24868); ISA:organic cation(CHEBI:25697);
3892	69393	2014-10-17	69393	General	Suggested Classification:  ISA:organic heterotricyclic compound(CHEBI:26979); ISA:alkaloid(CHEBI:22315); ISA:tropane alkaloid(CHEBI:37332); ISA:furopyran(CHEBI:74927); ISA:pyrrolizines(CHEBI:38522); ISA:azepanes(CHEBI:46986); ISA:butenolide(CHEBI:50523); ISA:pyrans(CHEBI:26407); ISA:piperidines(CHEBI:26151); ISA:N-alkylpyrrolidine(CHEBI:46775); ISA:oxanes(CHEBI:46942); ISA:enol ether(CHEBI:47985); ISA:enone(CHEBI:51689); ISA:amino alcohol(CHEBI:22478); ISA:ester(CHEBI:35701); ISA:oxolanes(CHEBI:26912); ISA:furans(CHEBI:24129); ISA:enoate ester(CHEBI:51702); ISA:lactone(CHEBI:25000); ISA:tertiary amine(CHEBI:32876); ISA:secondary alcohol(CHEBI:35681); ISA:monocarboxylic acid(CHEBI:25384); ISA:acetal(CHEBI:59769); ISA:carbonyl compound(CHEBI:36586);
3893	69391	2014-10-17	69391	General	Suggested Classification:  ISA:azepanes(CHEBI:46986); ISA:butenolide(CHEBI:50523); ISA:piperidines(CHEBI:26151); ISA:oxolanes(CHEBI:26912); ISA:enol ether(CHEBI:47985); ISA:enone(CHEBI:51689); ISA:enoate ester(CHEBI:51702); ISA:ester(CHEBI:35701); ISA:lactone(CHEBI:25000); ISA:tertiary amine(CHEBI:32876); ISA:acetal(CHEBI:59769); ISA:monocarboxylic acid(CHEBI:25384); ISA:carbonyl compound(CHEBI:36586);
3894	69396	2014-10-17	69396	General	Suggested Classification:  ISA:enol ether(CHEBI:47985); ISA:enone(CHEBI:51689); ISA:hemiacetal(CHEBI:5653); ISA:organonitrogen compound(CHEBI:35352); ISA:aldehyde(CHEBI:17478);
3895	69394	2014-10-17	69394	General	Suggested Classification:  ISA:furofuran(CHEBI:47790); ISA:azepanes(CHEBI:46986); ISA:butenolide(CHEBI:50523); ISA:piperidines(CHEBI:26151); ISA:oxolanes(CHEBI:26912); ISA:enol ether(CHEBI:47985); ISA:enone(CHEBI:51689); ISA:enoate ester(CHEBI:51702); ISA:ester(CHEBI:35701); ISA:lactone(CHEBI:25000); ISA:secondary alcohol(CHEBI:35681); ISA:monocarboxylic acid(CHEBI:25384); ISA:acetal(CHEBI:59769); ISA:N-oxide(CHEBI:35580); ISA:organic salt(CHEBI:24868); ISA:carbonyl compound(CHEBI:36586); ISA:organic cation(CHEBI:25697);
3896	66198	2014-10-17	66198	General	Suggested Classification:  ISA:3-hydroxy carboxylic acid(CHEBI:61355); ISA:fatty acid ester(CHEBI:35748); ISA:organic hydroxy compound(CHEBI:33822); ISA:secondary alcohol(CHEBI:35681); ISA:carboxylic ester(CHEBI:33308); ISA:monocarboxylic acid(CHEBI:25384); ISA:ether(CHEBI:25698); ISA:organonitrogen compound(CHEBI:35352); ISA:carbonyl compound(CHEBI:36586);
3897	66197	2014-10-17	66197	General	Suggested Classification:  ISA:benzyl ether(CHEBI:59859); ISA:carbonyl compound(CHEBI:36586); ISA:delta-lactone(CHEBI:18946); ISA:oxanes(CHEBI:46942); ISA:enol ether(CHEBI:47985); ISA:enone(CHEBI:51689); ISA:tertiary alcohol(CHEBI:26878); ISA:secondary alcohol(CHEBI:35681); ISA:organic hydroxy compound(CHEBI:33822); ISA:2,2-dimethyl-2,3-dihydro-1-benzofuran-7-ol(CHEBI:38474); ISA:carboxylic ester(CHEBI:33308); ISA:ether(CHEBI:25698); ISA:organonitrogen compound(CHEBI:35352);
3900	66174	2014-10-17	66174	General	Suggested Classification:  ISA:phenols(CHEBI:33853); ISA:benzoate ester(CHEBI:36054); ISA:benzenetriol(CHEBI:22707); ISA:catechols(CHEBI:33566); ISA:carboxylic ester(CHEBI:33308); ISA:polyol(CHEBI:26191); ISA:ether(CHEBI:25698); ISA:organic heterocyclic compound(CHEBI:24532); ISA:amino alcohol(CHEBI:22478); ISA:organonitrogen compound(CHEBI:35352); ISA:amide(CHEBI:32988); ISA:aromatic alcohol(CHEBI:33854); ISA:organic salt(CHEBI:24868); ISA:carbonyl compound(CHEBI:36586); ISA:organic cation(CHEBI:25697); ISA:zwitterion(CHEBI:27369);
3901	66176	2014-10-17	66176	General	Suggested Classification:  ISA:isoquinolines(CHEBI:24922); ISA:organonitrogen heterocyclic compound(CHEBI:38101); ISA:organic heterotricyclic compound(CHEBI:26979); ISA:phenanthrenes(CHEBI:25961); ISA:quinolone(CHEBI:23765); ISA:naphthols(CHEBI:25392); ISA:phenols(CHEBI:33853); ISA:methoxybenzene(CHEBI:51683); ISA:aromatic ketone(CHEBI:76224); ISA:aromatic ether(CHEBI:35618); ISA:enol ether(CHEBI:47985); ISA:enone(CHEBI:51689); ISA:quaternary ammonium salt(CHEBI:35273); ISA:polyol(CHEBI:26191); ISA:aromatic alcohol(CHEBI:33854); ISA:organic cation(CHEBI:25697);
3902	70405	2014-10-17	70405	General	Suggested Classification:  ISA:organic heterotricyclic compound(CHEBI:26979); ISA:alkaloid(CHEBI:22315); ISA:azepanes(CHEBI:46986); ISA:gamma-lactone(CHEBI:37581); ISA:monosaccharide(CHEBI:35381); ISA:dicarboxylic acid(CHEBI:35692); ISA:N-alkylpyrrolidine(CHEBI:46775); ISA:butenolide(CHEBI:50523); ISA:enol ether(CHEBI:47985); ISA:enone(CHEBI:51689); ISA:oxolanes(CHEBI:26912); ISA:ester(CHEBI:35701); ISA:enoate ester(CHEBI:51702); ISA:secondary alcohol(CHEBI:35681); ISA:tertiary amine(CHEBI:32876); ISA:ether(CHEBI:25698); ISA:carbonyl compound(CHEBI:36586);
3903	70407	2014-10-17	70407	General	Suggested Classification:  ISA:benzofurans(CHEBI:35259); ISA:phenols(CHEBI:33853); ISA:methoxybenzene(CHEBI:51683); ISA:hydroxytoluene(CHEBI:24751); ISA:aromatic ether(CHEBI:35618); ISA:furans(CHEBI:24129); ISA:aromatic alcohol(CHEBI:33854);
3904	66580	2014-10-17	66580	General	Suggested Classification:  ISA:organic sulfide(CHEBI:16385); ISA:methoxybenzene(CHEBI:51683); ISA:aryl sulfide(CHEBI:35683); ISA:aralkylamine(CHEBI:18000); ISA:aromatic ether(CHEBI:35618); ISA:tertiary amine(CHEBI:32876); ISA:organosulfur compound(CHEBI:33261); ISA:organic heterocyclic compound(CHEBI:24532);
3905	66584	2014-10-17	66584	General	Suggested Classification:  ISA:oligosaccharide(CHEBI:50699); ISA:neuraminic acids(CHEBI:25508); ISA:C-glycosyl compound(CHEBI:20857); ISA:glycoside(CHEBI:24400); ISA:fatty amide(CHEBI:29348); ISA:oxanes(CHEBI:46942); ISA:dicarboxylic acid(CHEBI:35692); ISA:pyrans(CHEBI:26407); ISA:amino alcohol(CHEBI:22478); ISA:carboxamide(CHEBI:37622); ISA:polyol(CHEBI:26191); ISA:secondary alcohol(CHEBI:35681); ISA:organonitrogen compound(CHEBI:35352); ISA:carboxylic acid(CHEBI:33575); ISA:acetal(CHEBI:59769); ISA:carbonyl compound(CHEBI:36586); ISA:primary alcohol(CHEBI:15734);
3908	69321	2014-10-17	69321	General	Suggested Classification:  ISA:triterpenoid(CHEBI:36615); ISA:3-oxo Delta(4)-steroid(CHEBI:47909); ISA:6-hydroxy steroid(CHEBI:36849); ISA:steroid(CHEBI:35341); ISA:enol ether(CHEBI:47985); ISA:enone(CHEBI:51689); ISA:organic hydroxy compound(CHEBI:33822); ISA:secondary alcohol(CHEBI:35681); ISA:cyclic ketone(CHEBI:3992);
3909	69320	2014-10-17	69320	General	Suggested Classification:  ISA:methoxybenzoic acid(CHEBI:25238); ISA:carboxylic ester(CHEBI:33308); HFP:benzyl alcohol(CHEBI:17987); ISA:benzoate ester(CHEBI:36054); ISA:alkylbenzene(CHEBI:38976); ISA:benzyl ether(CHEBI:59859); ISA:carbonyl compound(CHEBI:36586); ISA:methoxybenzene(CHEBI:51683); ISA:aromatic ether(CHEBI:35618); ISA:2-oxo aldehyde(CHEBI:27659); ISA:enol ether(CHEBI:47985); ISA:enone(CHEBI:51689); ISA:ketone(CHEBI:17087); ISA:organic heterocyclic compound(CHEBI:24532); ISA:monocarboxylic acid(CHEBI:25384); ISA:organonitrogen compound(CHEBI:35352);
3910	69392	2014-10-17	69392	General	Suggested Classification:  ISA:azepine(CHEBI:48105); ISA:butenolide(CHEBI:50523); ISA:piperidines(CHEBI:26151); ISA:enol ether(CHEBI:47985); ISA:enone(CHEBI:51689); ISA:enoate ester(CHEBI:51702); ISA:oxolanes(CHEBI:26912); ISA:ester(CHEBI:35701); ISA:lactone(CHEBI:25000); ISA:tertiary amine(CHEBI:32876); ISA:polyol(CHEBI:26191); ISA:secondary alcohol(CHEBI:35681); ISA:ether(CHEBI:25698); ISA:monocarboxylic acid(CHEBI:25384); ISA:carbonyl compound(CHEBI:36586);
3911	69319	2014-10-17	69319	General	Suggested Classification:  ISA:lignan(CHEBI:25036); ISA:phenols(CHEBI:33853); ISA:methoxybenzene(CHEBI:51683); ISA:benzodioxoles(CHEBI:38298); ISA:aromatic ether(CHEBI:35618); ISA:oxolanes(CHEBI:26912); ISA:polyol(CHEBI:26191); ISA:ether(CHEBI:25698); ISA:acetal(CHEBI:59769); ISA:aromatic alcohol(CHEBI:33854);
3913	69317	2014-10-17	69317	General	Suggested Classification:  ISA:benzenoid aromatic compound(CHEBI:33836); ISA:enol ether(CHEBI:47985); ISA:enone(CHEBI:51689); ISA:organonitrogen compound(CHEBI:35352); ISA:carboxylic acid(CHEBI:33575); ISA:monocarboxylic acid(CHEBI:25384); ISA:acetal(CHEBI:59769); ISA:carbonyl compound(CHEBI:36586);
3915	69315	2014-10-17	69315	General	Suggested Classification:  ISA:aralkylamine(CHEBI:18000); ISA:benzenoid aromatic compound(CHEBI:33836); ISA:carboxamide(CHEBI:37622); ISA:carboxylic acid(CHEBI:33575); ISA:organonitrogen compound(CHEBI:35352); ISA:acetal(CHEBI:59769); ISA:carbonyl compound(CHEBI:36586);
3917	69310	2014-10-17	69310	General	Suggested Classification:  ISA:triterpenoid(CHEBI:36615); HP:dammarane(CHEBI:36488); ISA:steroid saponin(CHEBI:61655); ISA:oligosaccharide(CHEBI:50699); ISA:16alpha-hydroxy steroid(CHEBI:16799); ISA:glycoside(CHEBI:24400); ISA:oxanes(CHEBI:46942); ISA:oxolanes(CHEBI:26912); ISA:organic hydroxy compound(CHEBI:33822); ISA:polyol(CHEBI:26191); ISA:secondary alcohol(CHEBI:35681); ISA:acetal(CHEBI:59769); ISA:ether(CHEBI:25698); ISA:primary alcohol(CHEBI:15734);
3918	69311	2014-10-17	69311	General	Suggested Classification:  ISA:triterpenoid(CHEBI:36615); HP:dammarane(CHEBI:36488); ISA:steroid saponin(CHEBI:61655); ISA:oligosaccharide(CHEBI:50699); ISA:16alpha-hydroxy steroid(CHEBI:16799); ISA:glycoside(CHEBI:24400); ISA:oxanes(CHEBI:46942); ISA:tertiary alcohol(CHEBI:26878); ISA:oxolanes(CHEBI:26912); ISA:organic hydroxy compound(CHEBI:33822); ISA:polyol(CHEBI:26191); ISA:secondary alcohol(CHEBI:35681); ISA:acetal(CHEBI:59769); ISA:ether(CHEBI:25698); ISA:primary alcohol(CHEBI:15734);
3919	69312	2014-10-17	69312	General	Suggested Classification:  ISA:triterpenoid(CHEBI:36615); HP:dammarane(CHEBI:36488); ISA:steroid saponin(CHEBI:61655); ISA:oligosaccharide(CHEBI:50699); ISA:16alpha-hydroxy steroid(CHEBI:16799); ISA:glycoside(CHEBI:24400); ISA:oxanes(CHEBI:46942); ISA:oxolanes(CHEBI:26912); ISA:secondary alcohol(CHEBI:35681); ISA:organic hydroxy compound(CHEBI:33822); ISA:polyol(CHEBI:26191); ISA:acetal(CHEBI:59769); ISA:ether(CHEBI:25698); ISA:primary alcohol(CHEBI:15734);
3920	70421	2014-10-17	70421	General	Suggested Classification:  ISA:benzoic acids(CHEBI:22723); ISA:benzamides(CHEBI:22702); ISA:carbonyl compound(CHEBI:36586); ISA:aralkylamine(CHEBI:18000); ISA:oxacycle(CHEBI:38104); ISA:primary aliphatic amine(CHEBI:17062); ISA:enol ether(CHEBI:47985); ISA:enone(CHEBI:51689); ISA:oxolanes(CHEBI:26912); ISA:carboxylic ester(CHEBI:33308); ISA:organic hydroxy compound(CHEBI:33822); ISA:secondary alcohol(CHEBI:35681); ISA:tertiary amine(CHEBI:32876); ISA:carboxamide(CHEBI:37622); ISA:ether(CHEBI:25698); ISA:carboxylic acid(CHEBI:33575); ISA:organonitrogen compound(CHEBI:35352); ISA:epoxide(CHEBI:32955);
3921	70420	2014-10-17	70420	General	Suggested Classification:  ISA:amino fatty acid(CHEBI:59650); ISA:unsaturated fatty acid(CHEBI:27208); ISA:carboxylic acid(CHEBI:33575); ISA:monocarboxylic acid(CHEBI:25384); ISA:organonitrogen compound(CHEBI:35352); ISA:carbonyl compound(CHEBI:36586); ISA:alkylamine(CHEBI:13759);
3923	70427	2014-10-17	70427	General	Suggested Classification:  ISA:diterpenoid(CHEBI:23849); ISA:benzamides(CHEBI:22702); ISA:benzoic acids(CHEBI:22723); ISA:carbonyl compound(CHEBI:36586); ISA:aralkylamine(CHEBI:18000); ISA:tertiary alcohol(CHEBI:26878); ISA:enol ether(CHEBI:47985); ISA:enone(CHEBI:51689); ISA:amino alcohol(CHEBI:22478); ISA:organic hydroxy compound(CHEBI:33822); ISA:tertiary amine(CHEBI:32876); ISA:carboxylic ester(CHEBI:33308); ISA:carboxamide(CHEBI:37622); ISA:ether(CHEBI:25698); ISA:organic heterocyclic compound(CHEBI:24532); ISA:carboxylic acid(CHEBI:33575); ISA:organonitrogen compound(CHEBI:35352); ISA:primary alcohol(CHEBI:15734);
3925	70429	2014-10-17	70429	General	Suggested Classification:  ISA:16-oxo steroid(CHEBI:47786); ISA:sesquiterpenoid(CHEBI:26658); ISA:primary aliphatic amine(CHEBI:17062); ISA:enol ether(CHEBI:47985); ISA:enone(CHEBI:51689); ISA:cyclic ketone(CHEBI:3992); ISA:tertiary amine(CHEBI:32876);
3927	70423	2014-10-17	70423	General	Suggested Classification:  ISA:16alpha-hydroxy steroid(CHEBI:16799); ISA:aza-steroid(CHEBI:35726); ISA:primary aliphatic amine(CHEBI:17062); ISA:organic hydroxy compound(CHEBI:33822); ISA:secondary alcohol(CHEBI:35681); ISA:tertiary amine(CHEBI:32876);
3929	70422	2014-10-17	70422	General	Suggested Classification:  ISA:benzamides(CHEBI:22702); ISA:benzoic acids(CHEBI:22723); ISA:carbonyl compound(CHEBI:36586); ISA:aralkylamine(CHEBI:18000); ISA:enol ether(CHEBI:47985); ISA:enone(CHEBI:51689); ISA:oxolanes(CHEBI:26912); ISA:tertiary amine(CHEBI:32876); ISA:organic hydroxy compound(CHEBI:33822); ISA:carboxamide(CHEBI:37622); ISA:secondary alcohol(CHEBI:35681); ISA:ether(CHEBI:25698); ISA:organonitrogen compound(CHEBI:35352); ISA:carboxylic acid(CHEBI:33575);
3930	69309	2014-10-17	69309	General	Suggested Classification:  ISA:triterpenoid(CHEBI:36615); HP:dammarane(CHEBI:36488); ISA:steroid saponin(CHEBI:61655); ISA:oligosaccharide(CHEBI:50699); ISA:16alpha-hydroxy steroid(CHEBI:16799); ISA:glycoside(CHEBI:24400); ISA:oxanes(CHEBI:46942); ISA:oxolanes(CHEBI:26912); ISA:secondary alcohol(CHEBI:35681); ISA:organic hydroxy compound(CHEBI:33822); ISA:polyol(CHEBI:26191); ISA:acetal(CHEBI:59769); ISA:ether(CHEBI:25698); ISA:primary alcohol(CHEBI:15734);
3931	70424	2014-10-17	70424	General	Suggested Classification:  ISA:sesquiterpenoid(CHEBI:26658); ISA:primary aliphatic amine(CHEBI:17062); ISA:secondary alcohol(CHEBI:35681); ISA:tertiary amine(CHEBI:32876); ISA:organic hydroxy compound(CHEBI:33822);
3932	69300	2014-10-17	69300	General	Suggested Classification:  ISA:hydroxybenzoic acid(CHEBI:24676); ISA:phenols(CHEBI:33853); ISA:enol(CHEBI:33823); ISA:enone(CHEBI:51689); ISA:enol ether(CHEBI:47985); ISA:lactone(CHEBI:25000); ISA:carboxylic ester(CHEBI:33308); ISA:monocarboxylic acid(CHEBI:25384); ISA:ether(CHEBI:25698); ISA:carbonyl compound(CHEBI:36586); ISA:aromatic alcohol(CHEBI:33854);
3933	70413	2014-10-17	70413	General	Suggested Classification:  ISA:organic heterotricyclic compound(CHEBI:26979); ISA:alkaloid(CHEBI:22315); ISA:tropane alkaloid(CHEBI:37332); ISA:furopyran(CHEBI:74927); ISA:pyrrolizines(CHEBI:38522); ISA:azepanes(CHEBI:46986); ISA:piperidines(CHEBI:26151); ISA:pyrans(CHEBI:26407); ISA:butenolide(CHEBI:50523); ISA:oxanes(CHEBI:46942); ISA:N-alkylpyrrolidine(CHEBI:46775); ISA:enol ether(CHEBI:47985); ISA:enone(CHEBI:51689); ISA:enoate ester(CHEBI:51702); ISA:oxolanes(CHEBI:26912); ISA:furans(CHEBI:24129); ISA:ester(CHEBI:35701); ISA:lactone(CHEBI:25000); ISA:tertiary amine(CHEBI:32876); ISA:acetal(CHEBI:59769); ISA:monocarboxylic acid(CHEBI:25384); ISA:carbonyl compound(CHEBI:36586);
3934	70432	2014-10-17	70432	General	Suggested Classification:  ISA:triterpenoid(CHEBI:36615); ISA:oligosaccharide(CHEBI:50699); ISA:O-acyl carbohydrate(CHEBI:52782); ISA:fatty acid derivative(CHEBI:61697); ISA:steroid(CHEBI:35341); ISA:terpene lactone(CHEBI:37668); ISA:glycoside(CHEBI:24400); ISA:3-hydroxy carboxylic acid(CHEBI:61355); ISA:oxacycle(CHEBI:38104); ISA:oxanes(CHEBI:46942); ISA:dicarboxylic acid(CHEBI:35692); ISA:gamma-lactone(CHEBI:37581); ISA:oxolanes(CHEBI:26912); ISA:tertiary alcohol(CHEBI:26878); ISA:secondary alcohol(CHEBI:35681); ISA:organic hydroxy compound(CHEBI:33822); ISA:carboxylic ester(CHEBI:33308); ISA:polyol(CHEBI:26191); ISA:organonitrogen compound(CHEBI:35352); ISA:acetal(CHEBI:59769); ISA:primary alcohol(CHEBI:15734); ISA:carbonyl compound(CHEBI:36586);
3935	70430	2014-10-17	70430	General	Suggested Classification:  ISA:diterpenoid(CHEBI:23849); ISA:primary aliphatic amine(CHEBI:17062); ISA:tertiary amine(CHEBI:32876); ISA:organic hydroxy compound(CHEBI:33822); ISA:secondary alcohol(CHEBI:35681); ISA:secondary amino compound(CHEBI:50995);
3936	70439	2014-10-17	70439	General	Suggested Classification:  ISA:triterpenoid(CHEBI:36615); ISA:oligosaccharide(CHEBI:50699); ISA:12alpha-hydroxy steroid(CHEBI:36846); ISA:O-acyl carbohydrate(CHEBI:52782); ISA:fatty acid derivative(CHEBI:61697); ISA:glycoside(CHEBI:24400); ISA:3-hydroxy carboxylic acid(CHEBI:61355); ISA:oxanes(CHEBI:46942); ISA:tertiary alcohol(CHEBI:26878); ISA:oxolanes(CHEBI:26912); ISA:secondary alcohol(CHEBI:35681); ISA:organic hydroxy compound(CHEBI:33822); ISA:carboxylic ester(CHEBI:33308); ISA:polyol(CHEBI:26191); ISA:monocarboxylic acid(CHEBI:25384); ISA:organonitrogen compound(CHEBI:35352); ISA:acetal(CHEBI:59769); ISA:primary alcohol(CHEBI:15734); ISA:carbonyl compound(CHEBI:36586);
3937	70438	2014-10-17	70438	General	Suggested Classification:  ISA:triterpenoid(CHEBI:36615); ISA:oligosaccharide(CHEBI:50699); ISA:12alpha-hydroxy steroid(CHEBI:36846); ISA:O-acyl carbohydrate(CHEBI:52782); ISA:fatty acid derivative(CHEBI:61697); ISA:glycoside(CHEBI:24400); ISA:3-hydroxy carboxylic acid(CHEBI:61355); ISA:oxanes(CHEBI:46942); ISA:tertiary alcohol(CHEBI:26878); ISA:oxolanes(CHEBI:26912); ISA:secondary alcohol(CHEBI:35681); ISA:organic hydroxy compound(CHEBI:33822); ISA:carboxylic ester(CHEBI:33308); ISA:polyol(CHEBI:26191); ISA:monocarboxylic acid(CHEBI:25384); ISA:organonitrogen compound(CHEBI:35352); ISA:acetal(CHEBI:59769); ISA:primary alcohol(CHEBI:15734); ISA:carbonyl compound(CHEBI:36586);
